scenario,variant,iter,keygen_cycles,decaps_cycles,keygen_us,decaps_us,handshake_us,net_latency_us,jitter_us,energy_uj,reconnect_us,reconnect_energy_uj,rssi_dbm,packet_loss,ss_dec_hex,pub_bytes,ct_bytes,overhead_bytes,heap_free,heap_min,stack_hwm_bytes,cpu_util_percent,encaps_us,ss_enc_hex,ss_valid
s1,ML-KEM-1024,66,3125906,4007401,19540,25048,89655,44970,19798,53781,0,0,-20,0,397f5d75e1bc0e6dc62afafd62ecd641ca44fc7f9c94060840359a255f40eba7,1572,1572,58,220276,215048,10804,49.73,1102,397f5d75e1bc0e6dc62afafd62ecd641ca44fc7f9c94060840359a255f40eba7,1
s1,ML-KEM-1024,67,2939776,3981127,18375,24883,75604,32248,12722,46875,0,0,-20,0,ff1fbc45b1cad72aedbbb63fe90d6029aad0b9f8bca419492b45f3b6abafebd1,1572,1572,58,220276,212084,10804,57.22,2000,ff1fbc45b1cad72aedbbb63fe90d6029aad0b9f8bca419492b45f3b6abafebd1,1
s1,ML-KEM-1024,68,2950131,4031359,18440,25197,70095,26339,5909,43483,0,0,-20,0,4d03a0e04f0c1be50186c655f6b622b1d233ed41b9140e50e13cc2a716264080,1572,1572,58,220276,212084,10804,62.25,1257,4d03a0e04f0c1be50186c655f6b622b1d233ed41b9140e50e13cc2a716264080,1
s1,ML-KEM-1024,69,2940994,3916094,18383,24476,92167,46515,20176,56091,0,0,-20,0,cb45ab83f4ce46b93e19a6976b8a3e039ba60e8977ce0bcd9756a3d5a6356fef,1572,1572,58,220276,212084,10804,46.50,1342,cb45ab83f4ce46b93e19a6976b8a3e039ba60e8977ce0bcd9756a3d5a6356fef,1
s1,ML-KEM-1024,70,3105450,3892685,19411,24331,91188,44559,1956,55892,0,0,-20,0,93c6c8481d32ef595d7b3d5148e4b82f1e201a3b7253ef18df4b481c726b06f3,1572,1572,58,220276,212084,10804,47.97,2115,93c6c8481d32ef595d7b3d5148e4b82f1e201a3b7253ef18df4b481c726b06f3,1
s1,ML-KEM-1024,71,3117914,3862224,19489,24140,69735,23299,21260,44390,0,0,-20,0,16dea064b656eec2a742a2ae44dbc3d408bd5fef612bcfbc486ae6ab5a129c5c,1572,1572,58,220276,212084,10804,62.56,2039,16dea064b656eec2a742a2ae44dbc3d408bd5fef612bcfbc486ae6ab5a129c5c,1
s1,ML-KEM-1024,72,3118479,4115111,19493,25721,67602,21278,2021,41669,0,0,-20,0,36f1767db4112399952e9b81c27cfb07d465b1cc1d23ace27e205b4be659d170,1572,1572,58,220276,212084,10804,66.88,629,36f1767db4112399952e9b81c27cfb07d465b1cc1d23ace27e205b4be659d170,1
s1,ML-KEM-1024,73,3096441,3906872,19355,24419,70952,24406,3128,43057,0,0,-20,0,d2f907cbf6b91e5db5a5d8fb5edb570b613e1013947a2fab000dbf67d822cecc,1572,1572,58,220276,212084,10804,61.70,2057,d2f907cbf6b91e5db5a5d8fb5edb570b613e1013947a2fab000dbf67d822cecc,1
s1,ML-KEM-1024,74,3094946,3860165,19346,24127,76938,30770,6364,48096,0,0,-20,0,b9d6aa2faff39a3fecea4a3f9bdf02aaf7663f6114a6bf340f528cdd3e692857,1572,1572,58,220276,212084,10804,56.50,1230,b9d6aa2faff39a3fecea4a3f9bdf02aaf7663f6114a6bf340f528cdd3e692857,1
s1,ML-KEM-1024,75,3127549,3861749,19549,24137,80950,34694,3924,50664,0,0,-20,0,aa56a8bc39987cf211835a11a430c2a435deb37607277080f6ebf19441e9dc34,1572,1572,58,220276,212084,10804,53.97,2333,aa56a8bc39987cf211835a11a430c2a435deb37607277080f6ebf19441e9dc34,1
